17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.startService,1385 android.content.ContextWrapper.startService,473 com.example.android.home.Home.onCreate,173 android.app.Activity.performCreate,5133 android.app.Instrumentation.callActivityOnCreate,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() entered at 4874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() got Process.class mutex at 4874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() created args for zygote at 4874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() entered at 4874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() socket open at 4874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() flushed args at 4884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() got result at 4894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,ActivityManager, Start proc com.cnh.android.screenmanager for service com.cnh.android.screenmanager/com.cnh.android.windowmanager.CnhUIService," pid=1824 uid=10058 gids={50058, 3003, 1015, 1006, 1028}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() entered at 5473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() got Process.class mutex at 5473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() created args for zygote at 5474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() entered at 5474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() socket open at 5474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,SystemServer, request dss reset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,SystemServer, request late bootanim exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,SystemServer, setSystemReadyAfterMainAppDisplayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,SystemServer, Entropy Mixer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() flushed args at 5484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() got result at 5485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,ActivityManager, Start proc com.cnh.android.arbitrator for broadcast com.cnh.android.arbitrator/com.cnh.android.hydra.BootReceiver," pid=1893 uid=1000 gids={41000, 3003, 1006, 1015, 1028, 2001, 1023, 3002, 3001}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,WindowManager, computeScreenConfigurationLocked, mRotation=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,ActivityManager, Config changes=1400 {1.0 ?mcc?mnc en_US ldltr sw524dp w1004dp h654dp 160dpi lrg land finger -keyb/v/h -nav/h s.4},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,EntropyMixer, Writing entropy...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,UsageStats, Deleting usage file , usage-19700102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,SystemServer, Backup Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,BackupManagerService, Initializing package tracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,BackupManagerService, No ancestral data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,BackupManagerService, addPackageParticipantsLocked, all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,BackupManagerService, Scheduling backup for new app com.android.browser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,BackupManagerService, Now staging backup of com.android.browser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,BackupManagerService, Scheduling backup for new app com.android.sharedstoragebackup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,BackupManagerService, Now staging backup of com.android.sharedstoragebackup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,BackupManagerService, Scheduling backup for new app android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,BackupManagerService, Now staging backup of android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,BackupManagerService, Scheduling backup for new app com.android.providers.settings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,BackupManagerService, Now staging backup of com.android.providers.settings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,BackupManagerService, Registering transport android/com.android.internal.backup.LocalTransport = com.android.internal.backup.LocalTransport@6df61ba8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,BackupManagerService, Starting with transport android/com.android.internal.backup.LocalTransport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,BackupManagerService, Google transport not present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,BackupManagerService," Found stale backup journal, scheduling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,BackupManagerService,   com.android.browser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,BackupManagerService,   com.android.sharedstoragebackup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,BackupManagerService,   android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,BackupManagerService,   com.android.providers.settings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,BackupManagerService, Backup enabled => false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,BackupManagerService, Opting out of backup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,WifiService, WifiService starting up with Wi-Fi disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,ConnectivityService, wifiOnly=false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,ConnectivityService, Ignoring protectedNetwork 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,ConnectivityService, Ignoring protectedNetwork 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,ConnectivityService, Ignoring protectedNetwork 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.bindService,1439 android.bluetooth.BluetoothPan.<init>,141 android.bluetooth.BluetoothAdapter.getProfileProxy,1171 android.bluetooth.BluetoothTetheringDataTracker.startMonitoring,121 com.android.server.ConnectivityService.afterMainApp,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ActivityManager, Unable to start service Intent { act=android.bluetooth.IBluetoothPan } U=0, not found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,SystemUIService, loading, class com.android.systemui.statusbar.tv.TvStatusBar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,SystemUIService, running, com.android.systemui.statusbar.tv.TvStatusBar@6dde60a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,NetworkManagementService, Awaiting socket connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,StatusBarManagerService, registerStatusBar bar=com.android.internal.statusbar.IStatusBar$Stub$Proxy@6df745a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,SystemUIService, loading, class com.android.systemui.power.PowerUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,SystemUIService, running, com.android.systemui.power.PowerUI@6ddf3198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,SystemUIService, loading, class com.android.systemui.media.RingtonePlayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,SystemUIService, running, com.android.systemui.media.RingtonePlayer@6ddf28a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,NetdConnector, Communications error, java.io.IOException, Connection refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,NetdConnector, Error in NativeDaemonConnector, java.io.IOException, Connection refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,RecognitionManagerService, no available voice recognition services found for user 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,SystemUIService, loading, class com.android.systemui.settings.SettingsUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,SystemUIService, running, com.android.systemui.settings.SettingsUI@6dde57c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,LocationManagerService, no network location provider found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,LocationManagerService, no geocoder provider found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,E,LocationManagerService, no geofence provider found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.startService,1385 android.content.ContextWrapper.startService,473 android.content.ContextWrapper.startService,473 com.cnh.android.hydra.BootReceiver.onReceive,27 android.app.ActivityThread.handleReceiver,2424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() entered at 6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() got Process.class mutex at 6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() created args for zygote at 6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() entered at 6001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() socket open at 6001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() flushed args at 6011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() got result at 6021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,ActivityManager, Start proc com.cnh.android.arbitrator,canservice for service com.cnh.android.arbitrator/com.cnh.arbitrator.ArbitratorService," pid=1995 uid=1000 gids={41000, 3003, 1006, 1015, 1028, 2001, 1023, 3002, 3001}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.startService,1385 android.content.ContextWrapper.startService,473 android.content.ContextWrapper.startService,473 com.cnh.android.hydra.BootReceiver.onReceive,29 android.app.ActivityThread.handleReceiver,2424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.startService,1385 android.content.ContextWrapper.startService,473 com.cnh.android.hydra.BootReceiver.onReceive,33 android.app.ActivityThread.handleReceiver,2424 android.app.ActivityThread.access$1500,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.startService,1385 android.content.ContextWrapper.startService,473 com.cnh.android.hydra.BootReceiver.onReceive,34 android.app.ActivityThread.handleReceiver,2424 android.app.ActivityThread.access$1500,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.startService,1385 android.content.ContextWrapper.startService,473 com.cnh.android.hydra.BootReceiver.onReceive,35 android.app.ActivityThread.handleReceiver,2424 android.app.ActivityThread.access$1500,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() entered at 6047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() got Process.class mutex at 6047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() created args for zygote at 6047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() entered at 6047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() socket open at 6047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.startService,1385 android.content.ContextWrapper.startService,473 com.cnh.android.hydra.ServiceMux.onCreate,82 android.app.ActivityThread.handleCreateService,2577 android.app.ActivityThread.access$1600,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() flushed args at 6057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() got result at 6096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,ActivityManager, Start proc com.cnh.android.powermanager for broadcast com.cnh.android.powermanager/.OnBootBroadcastReceiver," pid=2014 uid=1000 gids={41000, 3003, 1006, 1015, 1028, 2001, 1023, 3002, 3001}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.startService,1385 android.content.ContextWrapper.startService,473 com.cnh.android.hydra.ServiceMux.onCreate,83 android.app.ActivityThread.handleCreateService,2577 android.app.ActivityThread.access$1600,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.bindService,1439 android.content.ContextWrapper.bindService,496 com.cnh.android.hydra.ServiceMux.onCreate,86 android.app.ActivityThread.handleCreateService,2577 android.app.ActivityThread.access$1600,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.bindService,1439 android.content.ContextWrapper.bindService,496 com.cnh.android.hydra.ServiceMux.onCreate,89 android.app.ActivityThread.handleCreateService,2577 android.app.ActivityThread.access$1600,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() entered at 6323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() got Process.class mutex at 6323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() created args for zygote at 6323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() entered at 6323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() socket open at 6324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() flushed args at 6334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() got result at 6346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,ActivityManager, Start proc com.cnh.android.systemsettings for content provider com.cnh.android.systemsettings/.contentprovider.SystemSettingsContentProvider," pid=2047 uid=10051 gids={50051, 1006, 1015, 1028}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() entered at 6407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() got Process.class mutex at 6407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() created args for zygote at 6407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() entered at 6407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() socket open at 6407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() flushed args at 6418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() got result at 6436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,ActivityManager, Start proc com.cnh.android.user for content provider com.cnh.android.user/.provider.UserProvider," pid=2068 uid=10055 gids={50055, 1015, 1006, 1028}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.startService,1385 android.content.ContextWrapper.startService,473 android.content.ContextWrapper.startService,473 com.cnh.android.powermanager.OnBootBroadcastReceiver.onReceive,16 android.app.ActivityThread.handleReceiver,2424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() entered at 6520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() got Process.class mutex at 6520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() created args for zygote at 6520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() entered at 6520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() socket open at 6520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() flushed args at 6531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() got result at 6548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,ActivityManager, Start proc com.android.settings for broadcast com.android.settings/.widget.SettingsAppWidgetProvider," pid=2092 uid=1000 gids={41000, 3003, 1006, 1015, 1028, 2001, 1023, 3002, 3001}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.bindService,1439 android.content.ContextWrapper.bindService,496 android.bluetooth.BluetoothInputDevice.<init>,240 android.bluetooth.BluetoothAdapter.getProfileProxy,1168 com.android.settings.bluetooth.LocalBluetoothAdapter.getProfileProxy,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ActivityManager, Unable to start service Intent { act=android.bluetooth.IBluetoothInputDevice } U=0, not found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.bindService,1439 android.content.ContextWrapper.bindService,496 android.bluetooth.BluetoothPan.<init>,141 android.bluetooth.BluetoothAdapter.getProfileProxy,1171 com.android.settings.bluetooth.PanProfile.<init>,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ActivityManager, Unable to start service Intent { act=android.bluetooth.IBluetoothPan } U=0, not found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.bindService,1439 android.content.ContextWrapper.bindService,496 android.bluetooth.BluetoothPbap.<init>,161 com.android.settings.bluetooth.PbapServerProfile.<init>,68 com.android.settings.bluetooth.LocalBluetoothProfileManager.<init>,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ActivityManager, Unable to start service Intent { act=android.bluetooth.IBluetoothPbap } U=0, not found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,ActivityThread, Loading provider com.cnh.android.user.provider, com.cnh.android.user.provider.UsersProvider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,ActivityThread, Loading provider com.cnh.android.current_user.provider, com.cnh.android.user.provider.UserProvider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,ActivityThread, Loading provider com.cnh.android.user.provider.UserSettingsProvider, com.cnh.android.user.provider.UserSettingsProvider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,ActivityManager, START u0 {flg=0x10000000 cmp=com.cnh.android.screenmanager/com.cnh.android.runscreenmanager.pager.RsmPagerActivity} from pid 1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,UsageStats, No package stats for pkg,com.example.android.home.res,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,V,WindowManager, computeScreenConfigurationLocked, mRotation=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() entered at 7890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() got Process.class mutex at 7890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() created args for zygote at 7890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() entered at 7890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() socket open at 7890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() flushed args at 7900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() got result at 7900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,ActivityManager, Start proc com.cnh.android.cardmanager for content provider com.cnh.android.cardmanager/.provider.CardLayoutProvider," pid=2248 uid=10032 gids={50032, 1015, 1028}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.bindService,1439 android.content.ContextWrapper.bindService,496 com.cnh.android.hydra.ServiceCan.onCreate,46 android.app.ActivityThread.handleCreateService,2577 android.app.ActivityThread.access$1600,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.bindService,1439 android.content.ContextWrapper.bindService,496 com.cnh.android.hydra.ServiceCan.bindToMux,78 com.cnh.android.hydra.ServiceCan.access$200,23 com.cnh.android.hydra.ServiceCan$1.onServiceConnected,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() entered at 8934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() got Process.class mutex at 8934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() created args for zygote at 8934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() entered at 8934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() socket open at 8934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() flushed args at 8944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() got result at 8944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,ActivityManager, Start proc com.cnh.android.screenmanager,audiomanager for service com.cnh.android.screenmanager/com.cnh.android.audio.AudioManagerService," pid=2281 uid=10058 gids={50058, 3003, 1015, 1006, 1028}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() entered at 8946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() got Process.class mutex at 8946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, startViaZygote() created args for zygote at 8946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() entered at 8946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() socket open at 8946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() flushed args at 8957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,Process, zygoteSendArgsAndGetResult() got result at 8967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,I,ActivityManager, Start proc com.cnh.android.screenmanager,faultmanager for service com.cnh.android.screenmanager/com.cnh.android.alertslapmanager.AlertFaultAndSlapManagerService," pid=2293 uid=10058 gids={50058, 3003, 1015, 1006, 1028}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,NetworkManagementService, Connected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,NetworkManagementService, not enabling bandwidth control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,NetworkStats," bandwidth controls disabled, unable to track stats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,NetworkPolicy," bandwidth controls disabled, unable to enforce policy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,W,ContextImpl, Calling a method in the system process without a qualified user, android.app.ContextImpl.sendBroadcast,1056 com.android.server.ServerThread.afterMainAppDisplayed,1755 com.android.server.ServerThread$4$1.onReceive,560 android.app.LoadedApk$ReceiverDispatcher$Args.run,763 android.os.Handler.handleCallback,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,InputMethodManagerService, onReceive() android.intent.action.MAIN_APP_DISPLAYED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,NetworkManagementService, onReceive() android.intent.action.MAIN_APP_DISPLAYED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,D,ConnectivityService, onReceive() android.intent.action.MAIN_APP_DISPLAYED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
